Key,County,State,Country,Update,Confirmed,Deaths,Recovered,Active
"Moffat, Colorado, US",moffat,colorado,US,2020-04-22 23:30:53,6,0,0,6
"Mohave, Arizona, US",mohave,arizona,US,2020-04-22 23:30:53,62,3,0,59
"Moniteau, Missouri, US",moniteau,missouri,US,2020-04-22 23:30:53,59,0,0,59
"Monmouth, New Jersey, US",monmouth,new-jersey,US,2020-04-22 23:30:53,5086,251,0,4835
"Mono, California, US",mono,california,US,2020-04-22 23:30:53,24,1,0,23
"Monona, Iowa, US",monona,iowa,US,2020-04-22 23:30:53,7,0,0,7
"Monongalia, West Virginia, US",monongalia,west-virginia,US,2020-04-22 23:30:53,90,2,0,88
"Monroe, Alabama, US",monroe,alabama,US,2020-04-22 23:30:53,9,1,0,8
"Monroe, Arkansas, US",monroe,arkansas,US,2020-04-22 23:30:53,4,0,0,4
"Monroe, Florida, US",monroe,florida,US,2020-04-22 23:30:53,73,3,0,70
"Monroe, Georgia, US",monroe,georgia,US,2020-04-22 23:30:53,15,1,0,14
"Monroe, Illinois, US",monroe,illinois,US,2020-04-22 23:30:53,58,8,0,50
"Monroe, Indiana, US",monroe,indiana,US,2020-04-22 23:30:53,118,5,0,113
"Monroe, Kentucky, US",monroe,kentucky,US,2020-04-22 23:30:53,3,0,0,3
"Monroe, Michigan, US",monroe,michigan,US,2020-04-22 23:30:53,247,10,0,237
"Monroe, Mississippi, US",monroe,mississippi,US,2020-04-22 23:30:53,99,9,0,90
"Monroe, New York, US",monroe,new-york,US,2020-04-22 23:30:53,1112,81,0,1031
"Monroe, Ohio, US",monroe,ohio,US,2020-04-22 23:30:53,2,0,0,2
"Monroe, Pennsylvania, US",monroe,pennsylvania,US,2020-04-22 23:30:53,1015,48,0,967
"Monroe, Tennessee, US",monroe,tennessee,US,2020-04-22 23:30:53,11,1,0,10
"Monroe, West Virginia, US",monroe,west-virginia,US,2020-04-22 23:30:53,5,0,0,5
"Monroe, Wisconsin, US",monroe,wisconsin,US,2020-04-22 23:30:53,13,1,0,12
"Montague, Texas, US",montague,texas,US,2020-04-22 23:30:53,6,1,0,5
"Montcalm, Michigan, US",montcalm,michigan,US,2020-04-22 23:30:53,26,1,0,25
"Monterey, California, US",monterey,california,US,2020-04-22 23:30:53,150,4,0,146
"Montezuma, Colorado, US",montezuma,colorado,US,2020-04-22 23:30:53,13,2,0,11
"Montgomery, Alabama, US",montgomery,alabama,US,2020-04-22 23:30:53,253,3,0,250
"Montgomery, Georgia, US",montgomery,georgia,US,2020-04-22 23:30:53,2,0,0,2
"Montgomery, Illinois, US",montgomery,illinois,US,2020-04-22 23:30:53,21,1,0,20
"Montgomery, Indiana, US",montgomery,indiana,US,2020-04-22 23:30:53,27,0,0,27
"Montgomery, Iowa, US",montgomery,iowa,US,2020-04-22 23:30:53,1,0,0,1
"Montgomery, Kansas, US",montgomery,kansas,US,2020-04-22 23:30:53,12,2,0,10
"Montgomery, Kentucky, US",montgomery,kentucky,US,2020-04-22 23:30:53,9,0,0,9
"Montgomery, Maryland, US",montgomery,maryland,US,2020-04-22 23:38:40,2868,126,0,2742
"Montgomery, Mississippi, US",montgomery,mississippi,US,2020-04-22 23:30:53,16,1,0,15
"Montgomery, Missouri, US",montgomery,missouri,US,2020-04-22 23:30:53,7,0,0,7
"Montgomery, New York, US",montgomery,new-york,US,2020-04-22 23:30:53,38,1,0,37
"Montgomery, North Carolina, US",montgomery,north-carolina,US,2020-04-22 23:30:53,18,1,0,17
"Montgomery, Ohio, US",montgomery,ohio,US,2020-04-22 23:30:53,241,10,0,231
"Montgomery, Pennsylvania, US",montgomery,pennsylvania,US,2020-04-22 23:30:53,3294,230,0,3064
"Montgomery, Tennessee, US",montgomery,tennessee,US,2020-04-22 23:30:53,124,2,0,122
"Montgomery, Texas, US",montgomery,texas,US,2020-04-22 23:30:53,440,7,0,433
"Montgomery, Virginia, US",montgomery,virginia,US,2020-04-22 23:30:53,50,0,0,50
"Montmorency, Michigan, US",montmorency,michigan,US,2020-04-22 23:30:53,6,0,0,6
"Montour, Pennsylvania, US",montour,pennsylvania,US,2020-04-22 23:30:53,47,0,0,47
"Montrose, Colorado, US",montrose,colorado,US,2020-04-22 23:30:53,82,9,0,73
"Moody, South Dakota, US",moody,south-dakota,US,2020-04-22 23:30:53,2,0,0,2
"Moore, North Carolina, US",moore,north-carolina,US,2020-04-22 23:30:53,99,6,0,93
"Moore, Tennessee, US",moore,tennessee,US,2020-04-22 23:30:53,2,0,0,2
"Moore, Texas, US",moore,texas,US,2020-04-22 23:30:53,162,2,0,160
"Morehouse, Louisiana, US",morehouse,louisiana,US,2020-04-22 23:30:53,41,4,0,37
"Morgan, Alabama, US",morgan,alabama,US,2020-04-22 23:30:53,52,0,0,52
"Morgan, Colorado, US",morgan,colorado,US,2020-04-22 23:30:53,202,4,0,198
"Morgan, Georgia, US",morgan,georgia,US,2020-04-22 23:30:53,23,0,0,23
"Morgan, Illinois, US",morgan,illinois,US,2020-04-22 23:30:53,14,1,0,13
"Morgan, Indiana, US",morgan,indiana,US,2020-04-22 23:30:53,124,4,0,120
"Morgan, Kentucky, US",morgan,kentucky,US,2020-04-22 23:30:53,1,0,0,1
"Morgan, Missouri, US",morgan,missouri,US,2020-04-22 23:30:53,3,0,0,3
"Morgan, Ohio, US",morgan,ohio,US,2020-04-22 23:30:53,4,0,0,4
"Morgan, Tennessee, US",morgan,tennessee,US,2020-04-22 23:30:53,5,0,0,5
"Morgan, West Virginia, US",morgan,west-virginia,US,2020-04-22 23:30:53,7,0,0,7
"Morrill, Nebraska, US",morrill,nebraska,US,2020-04-22 23:30:53,1,0,0,1
"Morris, Kansas, US",morris,kansas,US,2020-04-22 23:30:53,3,0,0,3
"Morris, New Jersey, US",morris,new-jersey,US,2020-04-22 23:30:53,4556,309,0,4247
"Morris, Texas, US",morris,texas,US,2020-04-22 23:30:53,5,0,0,5
"Morrison, Minnesota, US",morrison,minnesota,US,2020-04-22 23:30:53,1,0,0,1
"Morrow, Ohio, US",morrow,ohio,US,2020-04-22 23:30:53,25,0,0,25
"Morrow, Oregon, US",morrow,oregon,US,2020-04-22 23:30:53,5,0,0,5
"Morton, Kansas, US",morton,kansas,US,2020-04-22 23:30:53,2,0,0,2
"Morton, North Dakota, US",morton,north-dakota,US,2020-04-22 23:30:53,23,2,0,21
"Motley, Texas, US",motley,texas,US,2020-04-22 23:30:53,1,0,0,1
"Moultrie, Illinois, US",moultrie,illinois,US,2020-04-22 23:30:53,2,0,0,2
"Mountrail, North Dakota, US",mountrail,north-dakota,US,2020-04-22 23:30:53,31,0,0,31
"Mower, Minnesota, US",mower,minnesota,US,2020-04-22 23:30:53,27,0,0,27
"Muhlenberg, Kentucky, US",muhlenberg,kentucky,US,2020-04-22 23:30:53,74,2,0,72
"Multnomah, Oregon, US",multnomah,oregon,US,2020-04-22 23:30:53,566,29,0,537
"Murray, Georgia, US",murray,georgia,US,2020-04-22 23:30:53,19,0,0,19
"Murray, Minnesota, US",murray,minnesota,US,2020-04-22 23:30:53,3,0,0,3
"Murray, Oklahoma, US",murray,oklahoma,US,2020-04-22 23:30:53,1,0,0,1
"Muscatine, Iowa, US",muscatine,iowa,US,2020-04-22 23:30:53,240,6,0,234
"Muscogee, Georgia, US",muscogee,georgia,US,2020-04-22 23:30:53,244,4,0,240
"Muskegon, Michigan, US",muskegon,michigan,US,2020-04-22 23:30:53,173,11,0,162
"Muskingum, Ohio, US",muskingum,ohio,US,2020-04-22 23:30:53,9,0,0,9
"Muskogee, Oklahoma, US",muskogee,oklahoma,US,2020-04-22 23:30:53,26,3,0,23
"Musselshell, Montana, US",musselshell,montana,US,2020-04-22 23:30:53,1,0,0,1
"Nacogdoches, Texas, US",nacogdoches,texas,US,2020-04-22 23:30:53,98,6,0,92
"Nance, Nebraska, US",nance,nebraska,US,2020-04-22 23:30:53,1,0,0,1
"Napa, California, US",napa,california,US,2020-04-22 23:30:53,54,2,0,52
"Nash, North Carolina, US",nash,north-carolina,US,2020-04-22 23:30:53,74,1,0,73
"Nassau, Florida, US",nassau,florida,US,2020-04-22 23:30:53,46,0,0,46
"Nassau, New York, US",nassau,new-york,US,2020-04-22 23:30:53,31555,1431,0,30124
"Natchitoches, Louisiana, US",natchitoches,louisiana,US,2020-04-22 23:30:53,62,1,0,61
"Natrona, Wyoming, US",natrona,wyoming,US,2020-04-22 23:30:53,48,0,0,48
"Navajo, Arizona, US",navajo,arizona,US,2020-04-22 23:30:53,527,12,0,515
"Navarro, Texas, US",navarro,texas,US,2020-04-22 23:30:53,24,2,0,22
"Nelson, Kentucky, US",nelson,kentucky,US,2020-04-22 23:30:53,14,0,0,14
"Nelson, North Dakota, US",nelson,north-dakota,US,2020-04-22 23:30:53,1,0,0,1
"Nelson, Virginia, US",nelson,virginia,US,2020-04-22 23:30:53,7,0,0,7
"Nemaha, Nebraska, US",nemaha,nebraska,US,2020-04-22 23:30:53,1,0,0,1
"Neosho, Kansas, US",neosho,kansas,US,2020-04-22 23:30:53,2,0,0,2
"Neshoba, Mississippi, US",neshoba,mississippi,US,2020-04-22 23:30:53,91,2,0,89
"Nevada, Arkansas, US",nevada,arkansas,US,2020-04-22 23:30:53,1,0,0,1
"Nevada, California, US",nevada,california,US,2020-04-22 23:30:53,38,1,0,37
"New Castle, Delaware, US",new-castle,delaware,US,2020-04-22 23:30:53,1352,38,0,1314
"New Hanover, North Carolina, US",new-hanover,north-carolina,US,2020-04-22 23:30:53,69,3,0,66
"New Haven, Connecticut, US",new-haven,connecticut,US,2020-04-22 23:30:53,5811,345,0,5466
"New Kent, Virginia, US",new-kent,virginia,US,2020-04-22 23:30:53,20,1,0,19
"New London, Connecticut, US",new-london,connecticut,US,2020-04-22 23:30:53,397,14,0,383
"New Madrid, Missouri, US",new-madrid,missouri,US,2020-04-22 23:30:53,9,0,0,9
"New York City, New York, US",new-york-city,new-york,US,2020-04-22 23:30:53,147297,15074,0,132223
"Newaygo, Michigan, US",newaygo,michigan,US,2020-04-22 23:30:53,12,0,0,12
"Newberry, South Carolina, US",newberry,south-carolina,US,2020-04-22 23:30:53,21,1,0,20
"Newport, Rhode Island, US",newport,rhode-island,US,2020-04-22 23:30:53,114,0,0,114
"Newport News, Virginia, US",newport-news,virginia,US,2020-04-22 23:30:53,101,6,0,95
"Newton, Arkansas, US",newton,arkansas,US,2020-04-22 23:30:53,2,0,0,2
"Newton, Georgia, US",newton,georgia,US,2020-04-22 23:30:53,146,5,0,141
"Newton, Indiana, US",newton,indiana,US,2020-04-22 23:30:53,38,4,0,34
"Newton, Mississippi, US",newton,mississippi,US,2020-04-22 23:30:53,33,0,0,33
"Newton, Missouri, US",newton,missouri,US,2020-04-22 23:30:53,10,1,0,9
"Newton, Texas, US",newton,texas,US,2020-04-22 23:30:53,2,0,0,2
"Nez Perce, Idaho, US",nez-perce,idaho,US,2020-04-22 23:30:53,44,12,0,32
"Niagara, New York, US",niagara,new-york,US,2020-04-22 23:30:53,268,16,0,252
"Nicholas, Kentucky, US",nicholas,kentucky,US,2020-04-22 23:30:53,1,0,0,1
"Nicholas, West Virginia, US",nicholas,west-virginia,US,2020-04-22 23:30:53,4,0,0,4
"Nicollet, Minnesota, US",nicollet,minnesota,US,2020-04-22 23:30:53,8,2,0,6
"Niobrara, Wyoming, US",niobrara,wyoming,US,2020-04-22 23:30:53,2,0,0,2
"Noble, Indiana, US",noble,indiana,US,2020-04-22 23:30:53,45,4,0,41
"Noble, Ohio, US",noble,ohio,US,2020-04-22 23:30:53,3,0,0,3
"Noble, Oklahoma, US",noble,oklahoma,US,2020-04-22 23:30:53,6,0,0,6
"Nobles, Minnesota, US",nobles,minnesota,US,2020-04-22 23:30:53,126,1,0,125
"Nodaway, Missouri, US",nodaway,missouri,US,2020-04-22 23:30:53,3,0,0,3
"Nome, Alaska, US",nome,alaska,US,2020-04-22 23:30:53,1,0,0,1
"Norfolk, Massachusetts, US",norfolk,massachusetts,US,2020-04-22 23:30:53,4212,290,0,3922
"Norfolk, Virginia, US",norfolk,virginia,US,2020-04-22 23:30:53,126,3,0,123
"Norman, Minnesota, US",norman,minnesota,US,2020-04-22 23:30:53,6,0,0,6
"Northampton, North Carolina, US",northampton,north-carolina,US,2020-04-22 23:30:53,75,2,0,73
"Northampton, Pennsylvania, US",northampton,pennsylvania,US,2020-04-22 23:30:53,1591,44,0,1547
"Northampton, Virginia, US",northampton,virginia,US,2020-04-22 23:30:53,8,0,0,8
"Northumberland, Pennsylvania, US",northumberland,pennsylvania,US,2020-04-22 23:30:53,77,0,0,77
"Northumberland, Virginia, US",northumberland,virginia,US,2020-04-22 23:30:53,5,0,0,5
"Norton, Virginia, US",norton,virginia,US,2020-04-22 23:30:53,2,0,0,2
"Nottoway, Virginia, US",nottoway,virginia,US,2020-04-22 23:30:53,8,0,0,8
"Nowata, Oklahoma, US",nowata,oklahoma,US,2020-04-22 23:30:53,14,0,0,14
"Noxubee, Mississippi, US",noxubee,mississippi,US,2020-04-22 23:30:53,24,0,0,24
"Nueces, Texas, US",nueces,texas,US,2020-04-22 23:30:53,90,1,0,89
"Nye, Nevada, US",nye,nevada,US,2020-04-22 23:30:53,29,0,0,29
"O'Brien, Iowa, US",o'brien,iowa,US,2020-04-22 23:30:53,3,0,0,3
"Oakland, Michigan, US",oakland,michigan,US,2020-04-22 23:30:53,6463,529,0,5934
"Obion, Tennessee, US",obion,tennessee,US,2020-04-22 23:30:53,9,1,0,8
"Ocean, New Jersey, US",ocean,new-jersey,US,2020-04-22 23:30:53,5234,270,0,4964
"Oceana, Michigan, US",oceana,michigan,US,2020-04-22 23:30:53,4,1,0,3
"Oconee, Georgia, US",oconee,georgia,US,2020-04-22 23:30:53,53,0,0,53
"Oconee, South Carolina, US",oconee,south-carolina,US,2020-04-22 23:30:53,19,0,0,19
"Oconto, Wisconsin, US",oconto,wisconsin,US,2020-04-22 23:30:53,5,0,0,5
"Ogemaw, Michigan, US",ogemaw,michigan,US,2020-04-22 23:30:53,6,0,0,6
"Oglala Lakota, South Dakota, US",oglala-lakota,south-dakota,US,2020-04-22 23:30:53,1,0,0,1
"Ogle, Illinois, US",ogle,illinois,US,2020-04-22 23:30:53,71,1,0,70
"Oglethorpe, Georgia, US",oglethorpe,georgia,US,2020-04-22 23:30:53,37,3,0,34
"Ohio, Indiana, US",ohio,indiana,US,2020-04-22 23:30:53,2,0,0,2
"Ohio, Kentucky, US",ohio,kentucky,US,2020-04-22 23:30:53,25,0,0,25
"Ohio, West Virginia, US",ohio,west-virginia,US,2020-04-22 23:30:53,23,0,0,23
"Okaloosa, Florida, US",okaloosa,florida,US,2020-04-22 23:30:53,135,3,0,132
"Okanogan, Washington, US",okanogan,washington,US,2020-04-22 23:30:53,14,0,0,14
"Okeechobee, Florida, US",okeechobee,florida,US,2020-04-22 23:30:53,8,0,0,8
"Okfuskee, Oklahoma, US",okfuskee,oklahoma,US,2020-04-22 23:30:53,1,0,0,1
"Oklahoma, Oklahoma, US",oklahoma,oklahoma,US,2020-04-22 23:30:53,607,24,0,583
"Okmulgee, Oklahoma, US",okmulgee,oklahoma,US,2020-04-22 23:30:53,16,0,0,16
"Oktibbeha, Mississippi, US",oktibbeha,mississippi,US,2020-04-22 23:30:53,44,3,0,41
"Oldham, Kentucky, US",oldham,kentucky,US,2020-04-22 23:30:53,24,0,0,24
"Oldham, Texas, US",oldham,texas,US,2020-04-22 23:30:53,3,1,0,2
"Oliver, North Dakota, US",oliver,north-dakota,US,2020-04-22 23:30:53,1,0,0,1
"Olmsted, Minnesota, US",olmsted,minnesota,US,2020-04-22 23:30:53,204,4,0,200
"Oneida, New York, US",oneida,new-york,US,2020-04-22 23:30:53,301,8,0,293
"Oneida, Wisconsin, US",oneida,wisconsin,US,2020-04-22 23:30:53,6,0,0,6
"Onondaga, New York, US",onondaga,new-york,US,2020-04-22 23:30:53,667,22,0,645
"Onslow, North Carolina, US",onslow,north-carolina,US,2020-04-22 23:30:53,38,1,0,37
"Ontario, New York, US",ontario,new-york,US,2020-04-22 23:30:53,73,0,0,73
"Ontonagon, Michigan, US",ontonagon,michigan,US,2020-04-22 23:30:53,0,0,0,0
"Orange, California, US",orange,california,US,2020-04-22 23:30:53,1753,34,0,1719
"Orange, Florida, US",orange,florida,US,2020-04-22 23:30:53,1251,28,0,1223
"Orange, Indiana, US",orange,indiana,US,2020-04-22 23:30:53,38,4,0,34
"Orange, New York, US",orange,new-york,US,2020-04-22 23:30:53,7152,244,0,6908
"Orange, North Carolina, US",orange,north-carolina,US,2020-04-22 23:30:53,195,7,0,188
"Orange, Texas, US",orange,texas,US,2020-04-22 23:30:53,59,0,0,59
"Orange, Vermont, US",orange,vermont,US,2020-04-22 23:30:53,6,0,0,6
"Orange, Virginia, US",orange,virginia,US,2020-04-22 23:30:53,22,0,0,22
"Orangeburg, South Carolina, US",orangeburg,south-carolina,US,2020-04-22 23:30:53,51,0,0,51
"Oregon, Missouri, US",oregon,missouri,US,2020-04-22 23:30:53,1,0,0,1
"Orleans, Louisiana, US",orleans,louisiana,US,2020-04-22 23:30:53,6209,367,0,5842
"Orleans, New York, US",orleans,new-york,US,2020-04-22 23:30:53,56,1,0,55
"Orleans, Vermont, US",orleans,vermont,US,2020-04-22 23:30:53,9,0,0,9
"Osage, Kansas, US",osage,kansas,US,2020-04-22 23:30:53,5,0,0,5
"Osage, Missouri, US",osage,missouri,US,2020-04-22 23:30:53,5,0,0,5
"Osage, Oklahoma, US",osage,oklahoma,US,2020-04-22 23:30:53,65,8,0,57
"Osborne, Kansas, US",osborne,kansas,US,2020-04-22 23:30:53,2,0,0,2
"Osceola, Florida, US",osceola,florida,US,2020-04-22 23:30:53,423,6,0,417
"Osceola, Iowa, US",osceola,iowa,US,2020-04-22 23:30:53,4,0,0,4
"Osceola, Michigan, US",osceola,michigan,US,2020-04-22 23:30:53,8,0,0,8
"Oscoda, Michigan, US",oscoda,michigan,US,2020-04-22 23:30:53,4,0,0,4
"Oswego, New York, US",oswego,new-york,US,2020-04-22 23:30:53,52,2,0,50
"Otero, Colorado, US",otero,colorado,US,2020-04-22 23:30:53,7,0,0,7
"Otero, New Mexico, US",otero,new-mexico,US,2020-04-22 23:30:53,3,0,0,3
"Otoe, Nebraska, US",otoe,nebraska,US,2020-04-22 23:30:53,1,0,0,1
"Otsego, Michigan, US",otsego,michigan,US,2020-04-22 23:30:53,78,6,0,72
"Otsego, New York, US",otsego,new-york,US,2020-04-22 23:30:53,49,4,0,45
"Ottawa, Kansas, US",ottawa,kansas,US,2020-04-22 23:30:53,3,0,0,3
"Ottawa, Michigan, US",ottawa,michigan,US,2020-04-22 23:30:53,149,7,0,142
"Ottawa, Ohio, US",ottawa,ohio,US,2020-04-22 23:30:53,32,0,0,32
"Ottawa, Oklahoma, US",ottawa,oklahoma,US,2020-04-22 23:30:53,28,0,0,28
"Otter Tail, Minnesota, US",otter-tail,minnesota,US,2020-04-22 23:30:53,6,0,0,6
"Ouachita, Arkansas, US",ouachita,arkansas,US,2020-04-22 23:30:53,5,0,0,5
"Ouachita, Louisiana, US",ouachita,louisiana,US,2020-04-22 23:30:53,552,14,0,538
"Ouray, Colorado, US",ouray,colorado,US,2020-04-22 23:30:53,5,1,0,4
"Out of GA, Georgia, US",out-of-ga,georgia,US,2020-04-22 23:30:53,1003,9,0,994
"Out of HI, Hawaii, US",out-of-hi,hawaii,US,2020-04-22 23:30:53,6,0,0,6
"Out of MI, Michigan, US",out-of-mi,michigan,US,2020-04-22 23:30:53,37,1,0,36
"Out of OK, Oklahoma, US",out-of-ok,oklahoma,US,2020-04-22 23:30:53,0,0,0,0
"Out of TN, Tennessee, US",out-of-tn,tennessee,US,2020-04-22 23:30:53,265,1,0,264
"Outagamie, Wisconsin, US",outagamie,wisconsin,US,2020-04-22 23:30:53,37,2,0,35
"Overton, Tennessee, US",overton,tennessee,US,2020-04-22 23:30:53,7,0,0,7
"Owen, Indiana, US",owen,indiana,US,2020-04-22 23:30:53,22,1,0,21
"Owsley, Kentucky, US",owsley,kentucky,US,2020-04-22 23:30:53,2,0,0,2
"Owyhee, Idaho, US",owyhee,idaho,US,2020-04-22 23:30:53,5,0,0,5
"Oxford, Maine, US",oxford,maine,US,2020-04-22 23:30:53,14,0,0,14
"Ozaukee, Wisconsin, US",ozaukee,wisconsin,US,2020-04-22 23:30:53,80,9,0,71
"Pacific, Washington, US",pacific,washington,US,2020-04-22 23:30:53,3,0,0,3
"Page, Iowa, US",page,iowa,US,2020-04-22 23:30:53,4,0,0,4
"Page, Virginia, US",page,virginia,US,2020-04-22 23:30:53,16,0,0,16
"Palm Beach, Florida, US",palm-beach,florida,US,2020-04-22 23:30:53,2403,131,0,2272
"Palo Pinto, Texas, US",palo-pinto,texas,US,2020-04-22 23:30:53,7,1,0,6
"Pamlico, North Carolina, US",pamlico,north-carolina,US,2020-04-22 23:30:53,6,0,0,6
"Panola, Mississippi, US",panola,mississippi,US,2020-04-22 23:30:53,37,2,0,35
"Panola, Texas, US",panola,texas,US,2020-04-22 23:30:53,55,4,0,51
"Park, Colorado, US",park,colorado,US,2020-04-22 23:30:53,6,0,0,6
"Park, Montana, US",park,montana,US,2020-04-22 23:30:53,7,0,0,7
"Park, Wyoming, US",park,wyoming,US,2020-04-22 23:30:53,1,0,0,1
"Parke, Indiana, US",parke,indiana,US,2020-04-22 23:30:53,9,0,0,9
"Parker, Texas, US",parker,texas,US,2020-04-22 23:30:53,21,0,0,21
"Parmer, Texas, US",parmer,texas,US,2020-04-22 23:30:53,3,0,0,3
"Pasco, Florida, US",pasco,florida,US,2020-04-22 23:30:53,218,3,0,215
"Pasquotank, North Carolina, US",pasquotank,north-carolina,US,2020-04-22 23:30:53,32,1,0,31
"Passaic, New Jersey, US",passaic,new-jersey,US,2020-04-22 23:30:53,9392,327,0,9065
"Patrick, Virginia, US",patrick,virginia,US,2020-04-22 23:30:53,1,0,0,1
"Paulding, Georgia, US",paulding,georgia,US,2020-04-22 23:30:53,145,7,0,138
"Paulding, Ohio, US",paulding,ohio,US,2020-04-22 23:30:53,8,0,0,8
"Pawnee, Oklahoma, US",pawnee,oklahoma,US,2020-04-22 23:30:53,28,2,0,26
"Payette, Idaho, US",payette,idaho,US,2020-04-22 23:30:53,11,1,0,10
"Payne, Oklahoma, US",payne,oklahoma,US,2020-04-22 23:30:53,40,0,0,40
"Peach, Georgia, US",peach,georgia,US,2020-04-22 23:30:53,35,2,0,33
"Pearl River, Mississippi, US",pearl-river,mississippi,US,2020-04-22 23:30:53,136,10,0,126
"Pecos, Texas, US",pecos,texas,US,2020-04-22 23:30:53,5,0,0,5
"Pemiscot, Missouri, US",pemiscot,missouri,US,2020-04-22 23:30:53,17,0,0,17
"Pend Oreille, Washington, US",pend-oreille,washington,US,2020-04-22 23:30:53,2,0,0,2
"Pender, North Carolina, US",pender,north-carolina,US,2020-04-22 23:30:53,11,0,0,11
"Pendleton, Kentucky, US",pendleton,kentucky,US,2020-04-22 23:30:53,5,0,0,5
"Pendleton, West Virginia, US",pendleton,west-virginia,US,2020-04-22 23:30:53,1,0,0,1
"Pennington, Minnesota, US",pennington,minnesota,US,2020-04-22 23:30:53,1,0,0,1
"Pennington, South Dakota, US",pennington,south-dakota,US,2020-04-22 23:30:53,11,1,0,10
"Penobscot, Maine, US",penobscot,maine,US,2020-04-22 23:30:53,47,0,0,47
"Peoria, Illinois, US",peoria,illinois,US,2020-04-22 23:30:53,46,2,0,44
"Pepin, Wisconsin, US",pepin,wisconsin,US,2020-04-22 23:30:53,0,0,0,0
"Perquimans, North Carolina, US",perquimans,north-carolina,US,2020-04-22 23:30:53,8,0,0,8
"Perry, Alabama, US",perry,alabama,US,2020-04-22 23:30:53,9,0,0,9
"Perry, Arkansas, US",perry,arkansas,US,2020-04-22 23:30:53,3,0,0,3
"Perry, Illinois, US",perry,illinois,US,2020-04-22 23:30:53,2,0,0,2
"Perry, Indiana, US",perry,indiana,US,2020-04-22 23:30:53,6,0,0,6
"Perry, Kentucky, US",perry,kentucky,US,2020-04-22 23:30:53,5,0,0,5
"Perry, Mississippi, US",perry,mississippi,US,2020-04-22 23:30:53,22,1,0,21
"Perry, Missouri, US",perry,missouri,US,2020-04-22 23:30:53,38,0,0,38
"Perry, Ohio, US",perry,ohio,US,2020-04-22 23:30:53,11,0,0,11
"Perry, Pennsylvania, US",perry,pennsylvania,US,2020-04-22 23:30:53,23,1,0,22
"Perry, Tennessee, US",perry,tennessee,US,2020-04-22 23:30:53,6,0,0,6
"Person, North Carolina, US",person,north-carolina,US,2020-04-22 23:30:53,18,0,0,18
"Petersburg, Alaska, US",petersburg,alaska,US,2020-04-22 23:30:53,3,0,0,3
"Petersburg, Virginia, US",petersburg,virginia,US,2020-04-22 23:30:53,24,2,0,22
"Pettis, Missouri, US",pettis,missouri,US,2020-04-22 23:30:53,21,0,0,21
"Phelps, Missouri, US",phelps,missouri,US,2020-04-22 23:30:53,1,0,0,1
"Phelps, Nebraska, US",phelps,nebraska,US,2020-04-22 23:30:53,1,0,0,1
"Philadelphia, Pennsylvania, US",philadelphia,pennsylvania,US,2020-04-22 23:30:53,10028,394,0,9634
"Phillips, Arkansas, US",phillips,arkansas,US,2020-04-22 23:30:53,4,1,0,3
"Phillips, Colorado, US",phillips,colorado,US,2020-04-22 23:30:53,5,0,0,5
"Phillips, Kansas, US",phillips,kansas,US,2020-04-22 23:30:53,1,0,0,1
"Piatt, Illinois, US",piatt,illinois,US,2020-04-22 23:30:53,7,0,0,7
"Pickaway, Ohio, US",pickaway,ohio,US,2020-04-22 23:30:53,1658,5,0,1653
"Pickens, Alabama, US",pickens,alabama,US,2020-04-22 23:30:53,44,1,0,43
"Pickens, Georgia, US",pickens,georgia,US,2020-04-22 23:30:53,18,2,0,16
"Pickens, South Carolina, US",pickens,south-carolina,US,2020-04-22 23:30:53,41,0,0,41
"Pierce, Georgia, US",pierce,georgia,US,2020-04-22 23:30:53,51,2,0,49
"Pierce, Nebraska, US",pierce,nebraska,US,2020-04-22 23:30:53,1,0,0,1
"Pierce, North Dakota, US",pierce,north-dakota,US,2020-04-22 23:30:53,2,0,0,2
"Pierce, Washington, US",pierce,washington,US,2020-04-22 23:30:53,1236,40,0,1196
"Pierce, Wisconsin, US",pierce,wisconsin,US,2020-04-22 23:30:53,8,0,0,8
"Pike, Alabama, US",pike,alabama,US,2020-04-22 23:30:53,53,0,0,53
"Pike, Arkansas, US",pike,arkansas,US,2020-04-22 23:30:53,3,0,0,3
"Pike, Georgia, US",pike,georgia,US,2020-04-22 23:30:53,35,2,0,33
"Pike, Illinois, US",pike,illinois,US,2020-04-22 23:30:53,1,0,0,1
"Pike, Indiana, US",pike,indiana,US,2020-04-22 23:30:53,1,0,0,1
